"Customer_id","monetary_value","frequency","recency","RFMClass"
"434","2614","277.0","2","3"
"243","2615","33.0","1","3"
"133","2616","15.0","2","3"
"311","2617","63.0","9","3"
"133","2618","2.0","3","3"
"433","2619","369.0","2","3"
"413","2620","312.0","8","3"
"423","2621","199.0","5","3"
"133","2622","2.0","2","3"
"333","2623","93.0","3","3"
"344","2624","60.0","1","3"
"334","2625","80.0","2","3"
"433","2626","157.0","2","3"
"443","2627","227.0","1","3"
"434","2628","253.0","2","3"
"444","2629","150.0","1","3"
"434","2630","194.0","2","3"
"112","2631","1.0","6","3"
"444","2632","369.0","1","3"
"243","2633","24.0","1","3"
"133","2634","17.0","3","3"
"111","2635","10.0","8","3"
"144","2636","8.0","1","3"
"212","2637","20.0","8","3"
"132","2638","4.0","3","3"
"444","2639","174.0","1","3"
"112","2640","1.0","8","3"
"434","2641","178.0","2","3"
"112","2642","16.0","10","3"
"444","2643","248.0","1","3"
"433","2644","191.0","2","3"
"233","2645","20.0","2","3"
"424","2646","154.0","4","3"
"443","2647","173.0","1","3"
"433","2648","372.0","2","3"
"444","2649","373.0","1","3"
"444","2650","194.0","1","3"
"343","2651","67.0","1","3"
"111","2652","4.0","11","3"
"232","2653","21.0","3","3"
"433","2654","239.0","2","3"
"344","2655","64.0","1","3"
"323","2656","112.0","5","3"
"311","2657","90.0","16","3"
"434","2658","311.0","2","3"
"343","2659","134.0","1","3"
"443","2660","277.0","1","3"
"444","2661","365.0","1","3"
"341","2662","83.0","1","3"
"132","2663","8.0","2","3"
"133","2664","17.0","2","3"
"121","2665","2.0","5","3"
"132","2666","1.0","3","3"
"222","2667","34.0","4","3"
"111","2668","15.0","10","3"
"211","2669","24.0","16","3"
"243","2670","32.0","1","3"
"344","2671","74.0","1","3"
"233","2672","20.0","2","3"
"122","2673","17.0","4","3"
"233","2674","23.0","2","3"
"123","2675","3.0","4","3"
"443","2676","304.0","1","3"
"211","2677","18.0","12","3"
"434","2678","236.0","3","3"
"211","2679","39.0","8","3"
"343","2680","84.0","1","3"
"433","2681","165.0","2","3"
"132","2682","17.0","2","3"
"342","2683","77.0","1","3"
"331","2684","89.0","3","3"
"211","2685","25.0","8","3"
"222","2686","22.0","4","3"
"111","2687","3.0","11","3"
"332","2688","123.0","3","3"
"244","2689","30.0","1","3"
"112","2690","12.0","7","3"
"244","2691","19.0","1","3"
"232","2692","44.0","2","3"
"144","2693","4.0","1","3"
"111","2694","9.0","10","3"
"343","2695","55.0","1","3"
"312","2696","88.0","7","3"
"211","2697","37.0","6","3"
"131","2698","3.0","3","3"
"221","2699","30.0","5","3"
"123","2700","12.0","4","3"
"444","2701","211.0","1","3"
"221","2702","48.0","4","3"
"233","2703","24.0","3","3"
"222","2704","22.0","4","3"
"433","2705","246.0","3","3"
"111","2706","8.0","16","3"
"232","2707","35.0","3","3"
"111","2708","4.0","54","3"
"222","2709","36.0","4","3"
"122","2710","4.0","4","3"
"112","2711","3.0","10","3"
"244","2712","47.0","1","3"
"233","2713","39.0","2","3"
"111","2714","2.0","10","3"
"132","2715","17.0","3","3"
"443","2716","260.0","1","3"
"232","2717","46.0","3","3"
"144","2718","12.0","1","3"
"243","2719","30.0","1","3"
"244","2720","43.0","1","3"
"312","2721","92.0","7","3"
"211","2722","39.0","76","3"
"443","2723","310.0","1","3"
"333","2724","92.0","2","3"
"111","2725","6.0","27","3"
"433","2726","196.0","3","3"
"332","2727","87.0","2","3"
"432","2728","270.0","3","3"
"123","2729","8.0","4","3"
"332","2730","65.0","3","3"
"231","2731","31.0","3","3"
"212","2732","22.0","7","3"
"222","2733","38.0","4","3"
"322","2734","120.0","4","3"
"334","2735","86.0","3","3"
"232","2736","40.0","3","3"
"444","2737","174.0","1","3"
"343","2738","54.0","1","3"
"232","2739","33.0","2","3"
"442","2740","145.0","1","3"
"444","2741","221.0","1","3"
"242","2742","45.0","1","3"
"111","2743","4.0","10","3"
"312","2744","66.0","6","3"
"444","2745","269.0","1","3"
"122","2746","10.0","4","3"
"443","2747","260.0","1","3"
"443","2748","365.0","1","3"
"122","2749","17.0","5","3"
"232","2750","22.0","2","3"
"243","2751","45.0","1","3"
"443","2752","288.0","1","3"
"434","2753","292.0","2","3"
"111","2754","3.0","11","3"
"444","2755","284.0","1","3"
"132","2756","17.0","3","3"
"334","2757","82.0","3","3"
"321","2758","56.0","5","3"
"332","2759","101.0","2","3"
"443","2760","299.0","1","3"
"222","2761","23.0","5","3"
"312","2762","59.0","6","3"
"433","2763","155.0","2","3"
"322","2764","99.0","5","3"
"344","2765","107.0","1","3"
"112","2766","12.0","6","3"
"443","2767","264.0","1","3"
"444","2768","240.0","1","3"
"311","2769","88.0","7","3"
"232","2770","50.0","3","3"
"132","2771","9.0","3","3"
"231","2772","42.0","3","3"
"112","2773","7.0","6","3"
"343","2774","62.0","1","3"
"443","2775","249.0","1","3"
"344","2776","66.0","1","3"
"211","2777","18.0","7","3"
"332","2778","85.0","2","3"
"433","2779","219.0","2","3"
"232","2780","45.0","3","3"
"324","2781","143.0","4","3"
"444","2782","183.0","1","3"
"444","2783","171.0","1","3"
"111","2784","10.0","8","3"
"433","2785","206.0","2","3"
"444","2786","190.0","1","3"
"133","2787","8.0","2","3"
"322","2788","59.0","5","3"
"332","2789","57.0","2","3"
"322","2790","73.0","4","3"
"343","2791","52.0","1","3"
"434","2792","316.0","2","3"
"444","2793","367.0","1","3"
"221","2794","29.0","4","3"
"242","2795","39.0","1","3"
"221","2796","18.0","5","3"
"311","2797","52.0","6","3"
"111","2798","4.0","46","3"
"233","2799","22.0","3","3"
"443","2800","263.0","1","3"
"332","2801","60.0","3","3"
"444","2802","368.0","1","3"
"233","2803","19.0","3","3"
"322","2804","53.0","4","3"
"343","2805","88.0","1","3"
"443","2806","250.0","1","3"
"111","2807","3.0","7","3"
"444","2808","247.0","1","3"
"111","2809","9.0","18","3"
"432","2810","157.0","3","3"
"343","2811","134.0","1","3"
"444","2812","296.0","1","3"
"134","2813","5.0","2","3"
"211","2814","39.0","10","3"
"441","2815","269.0","1","3"
"221","2816","50.0","5","3"
"111","2817","9.0","13","3"
"123","2818","16.0","4","3"
"443","2819","282.0","1","3"
"322","2820","64.0","4","3"
"111","2821","2.0","26","3"
"444","2822","252.0","1","3"
"433","2823","225.0","3","3"
"122","2824","17.0","4","3"
"111","2825","11.0","28","3"
"121","2826","8.0","4","3"
"311","2827","51.0","7","3"
"344","2828","59.0","1","3"
"322","2829","95.0","5","3"
"112","2830","16.0","7","3"
"332","2831","126.0","3","3"
"322","2832","94.0","4","3"
"243","2833","50.0","1","3"
"344","2834","138.0","1","3"
"344","2835","61.0","1","3"
"311","2836","100.0","10","3"
"343","2837","73.0","1","3"
"321","2838","72.0","4","3"
"343","2839","67.0","1","3"
"312","2840","64.0","7","3"
"133","2841","17.0","2","3"
"211","2842","23.0","13","3"
"211","2843","32.0","17","3"
"222","2844","45.0","4","3"
"134","2845","16.0","2","3"
"244","2846","40.0","1","3"
"111","2847","3.0","25","3"
"443","2848","237.0","1","3"
"343","2849","75.0","1","3"
"132","2850","4.0","2","3"
"121","2851","3.0","5","3"
"443","2852","361.0","1","3"
"323","2853","59.0","5","3"
"243","2854","23.0","1","3"
"222","2855","31.0","4","3"
"323","2856","55.0","4","3"
"243","2857","25.0","1","3"
"232","2858","45.0","2","3"
"321","2859","89.0","5","3"
"111","2860","2.0","18","3"
"333","2861","81.0","2","3"
"232","2862","19.0","3","3"
"344","2863","79.0","1","3"
"432","2864","171.0","3","3"
"344","2865","81.0","1","3"
"442","2866","267.0","1","3"
"424","2867","235.0","4","3"
"211","2868","30.0","8","3"
"232","2869","37.0","3","3"
"442","2870","318.0","1","3"
"322","2871","57.0","4","3"
"222","2872","45.0","5","3"
"434","2873","203.0","3","3"
"433","2874","219.0","2","3"
"332","2875","87.0","2","3"
"433","2876","190.0","2","3"
"222","2877","33.0","5","3"
"323","2878","71.0","5","3"
"212","2879","41.0","6","3"
"343","2880","78.0","1","3"
"333","2881","57.0","3","3"
"121","2882","8.0","5","3"
"111","2883","10.0","13","3"
"111","2884","8.0","8","3"
"233","2885","34.0","2","3"
"432","2886","212.0","2","3"
"222","2887","24.0","5","3"
"444","2888","170.0","1","3"
"344","2889","62.0","1","3"
"321","2890","53.0","5","3"
"433","2891","261.0","2","3"
"444","2892","366.0","1","3"
"231","2893","32.0","3","3"
"111","2894","17.0","10","3"
"432","2895","258.0","2","3"
"444","2896","177.0","1","3"
"221","2897","45.0","5","3"
"342","2898","51.0","1","3"
"122","2899","17.0","4","3"
"444","2900","361.0","1","3"
"111","2901","9.0","11","3"
"312","2902","74.0","7","3"
"332","2903","71.0","2","3"
"442","2904","353.0","1","3"
"112","2905","3.0","6","3"
"343","2906","117.0","1","3"
"443","2907","373.0","1","3"
"443","2908","197.0","1","3"
"442","2909","177.0","1","3"
"233","2910","23.0","3","4"
"222","2911","21.0","4","4"
"341","2912","72.0","1","3"
"444","2913","340.0","1","3"
"112","2914","6.0","7","4"
"232","2915","31.0","2","4"
"444","2916","170.0","1","3"
"334","2917","117.0","2","3"
"111","2918","9.0","12","4"
"122","2919","10.0","4","4"
"424","2920","213.0","4","3"
"233","2921","23.0","3","4"
"334","2922","108.0","2","3"
"221","2923","26.0","4","4"
"343","2924","139.0","1","3"
"413","2925","214.0","9","3"
"221","2926","38.0","4","4"
"332","2927","92.0","3","3"
"233","2928","18.0","2","4"
"134","2929","3.0","2","4"
"444","2930","331.0","1","3"
"311","2931","64.0","12","4"
"332","2932","120.0","3","3"
"243","2933","35.0","1","4"
"443","2934","218.0","1","3"
"432","2935","172.0","2","3"
"314","2936","72.0","7","4"
"133","2937","1.0","2","4"
"444","2938","196.0","1","3"
"333","2939","128.0","3","3"
"223","2940","44.0","5","4"
"111","2941","6.0","15","4"
"111","2942","14.0","6","4"
"224","2943","18.0","4","4"
"212","2944","28.0","8","4"
"111","2945","8.0","22","4"
"244","2946","37.0","1","4"
"444","2947","157.0","1","3"
"444","2948","284.0","1","3"
"343","2949","107.0","1","3"
"211","2950","25.0","6","4"
"323","2951","75.0","4","4"
"133","2952","16.0","2","4"
"444","2953","158.0","1","3"
"243","2954","44.0","1","4"
"132","2955","11.0","2","4"
"212","2956","32.0","7","4"
"444","2957","291.0","1","3"
"222","2958","21.0","5","4"
"444","2959","333.0","1","3"
"233","2960","18.0","2","4"
"111","2961","4.0","23","4"
"333","2962","63.0","2","4"
"424","2963","198.0","4","3"
"232","2964","33.0","3","4"
"121","2965","1.0","5","4"
"112","2966","7.0","12","4"
"111","2967","5.0","8","4"
"122","2968","10.0","4","4"
"212","2969","32.0","9","4"
"344","2970","53.0","1","4"
"132","2971","12.0","2","4"
"212","2972","18.0","9","4"
"243","2973","19.0","1","4"
"232","2974","37.0","2","4"
"133","2975","2.0","2","4"
"232","2976","18.0","3","4"
"322","2977","82.0","4","4"
"233","2978","33.0","2","4"
"333","2979","66.0","2","4"
"132","2980","9.0","3","4"
"442","2981","267.0","1","3"
"433","2982","247.0","3","3"
"121","2983","4.0","5","4"
"341","2984","61.0","1","4"
"332","2985","75.0","2","4"
"333","2986","90.0","2","4"
"333","2987","60.0","3","4"
"233","2988","29.0","2","4"
"444","2989","323.0","1","3"
"322","2990","53.0","5","4"
"444","2991","270.0","1","3"
"111","2992","2.0","20","4"
"212","2993","50.0","9","4"
"322","2994","61.0","5","4"
"421","2995","145.0","4","4"
"233","2996","19.0","2","4"
"343","2997","95.0","1","4"
"111","2998","1.0","20","4"
"433","2999","265.0","2","3"
"434","3000","302.0","2","3"
"343","3001","70.0","1","4"
"434","3002","302.0","2","3"
"244","3003","19.0","1","4"
"111","3004","13.0","10","4"
"221","3005","36.0","5","4"
"234","3006","19.0","2","4"
"344","3007","54.0","1","4"
"344","3008","57.0","1","4"
"234","3009","22.0","2","4"
"244","3010","44.0","1","4"
"222","3011","27.0","4","4"
"232","3012","45.0","3","4"
"312","3013","113.0","7","4"
"111","3014","17.0","75","4"
"243","3015","25.0","1","4"
"434","3016","191.0","2","4"
"443","3017","302.0","1","3"
"111","3018","2.0","10","4"
"434","3019","263.0","2","4"
"344","3020","81.0","1","4"
"344","3021","106.0","1","4"
"343","3022","57.0","1","4"
"433","3023","213.0","3","4"
"344","3024","64.0","1","4"
"244","3025","28.0","1","4"
"212","3026","29.0","7","4"
"122","3027","6.0","5","4"
"121","3028","8.0","5","4"
"333","3029","67.0","2","4"
"133","3030","2.0","3","4"
"223","3031","46.0","5","4"
"244","3032","34.0","1","4"
"134","3033","1.0","3","4"
"344","3034","136.0","1","4"
"444","3035","198.0","1","4"
"432","3036","191.0","3","4"
"443","3037","150.0","1","4"
"344","3038","88.0","1","4"
"234","3039","45.0","3","4"
"311","3040","64.0","7","4"
"321","3041","99.0","5","4"
"444","3042","218.0","1","4"
"111","3043","3.0","18","4"
"232","3044","28.0","3","4"
"444","3045","178.0","1","4"
"324","3046","64.0","4","4"
"212","3047","21.0","7","4"
"232","3048","20.0","3","4"
"212","3049","34.0","7","4"
"344","3050","74.0","1","4"
"222","3051","24.0","4","4"
"322","3052","52.0","5","4"
"444","3053","275.0","1","4"
"423","3054","165.0","4","4"
"111","3055","7.0","11","4"
"323","3056","88.0","4","4"
"311","3057","64.0","7","4"
"233","3058","25.0","3","4"
"133","3059","10.0","2","4"
"342","3060","76.0","1","4"
"144","3061","16.0","1","4"
"444","3062","192.0","1","4"
"433","3063","174.0","3","4"
"343","3064","77.0","1","4"
"223","3065","33.0","4","4"
"242","3066","47.0","1","4"
"312","3067","73.0","6","4"
"442","3068","297.0","1","4"
"132","3069","3.0","3","4"
"122","3070","9.0","4","4"
"211","3071","50.0","6","4"
"434","3072","161.0","3","4"
"423","3073","360.0","5","4"
"113","3074","5.0","6","4"
"322","3075","107.0","5","4"
"243","3076","25.0","1","4"
"242","3077","32.0","1","4"
"234","3078","20.0","2","4"
"443","3079","297.0","1","4"
"444","3080","372.0","1","4"
"232","3081","22.0","3","4"
"122","3082","5.0","4","4"
"321","3083","52.0","5","4"
"244","3084","30.0","1","4"
"444","3085","277.0","1","4"
"333","3086","61.0","3","4"
"234","3087","25.0","2","4"
"422","3088","186.0","4","4"
"111","3089","2.0","28","4"
"111","3090","2.0","29","4"
"444","3091","172.0","1","4"
"344","3092","81.0","1","4"
"144","3093","4.0","1","4"
"443","3094","190.0","1","4"
"212","3095","22.0","7","4"
"231","3096","18.0","3","4"
"222","3097","19.0","5","4"
"143","3098","5.0","1","4"
"333","3099","107.0","2","4"
"122","3100","3.0","4","4"
"344","3101","54.0","1","4"
"443","3102","165.0","1","4"
"434","3103","291.0","3","4"
"111","3104","10.0","10","4"
"311","3105","109.0","9","4"
"332","3106","96.0","3","4"
"433","3107","243.0","2","4"
"411","3108","163.0","14","4"
"113","3109","3.0","7","4"
"234","3110","35.0","2","4"
"311","3111","67.0","7","4"
"234","3112","24.0","2","4"
"111","3113","1.0","24","4"
"232","3114","21.0","3","4"
"133","3115","6.0","2","4"
"342","3116","54.0","1","4"
"444","3117","364.0","1","4"
"113","3118","15.0","6","4"
"432","3119","194.0","2","4"
"144","3120","3.0","1","4"
"111","3121","9.0","15","4"
"122","3122","3.0","5","4"
"322","3123","127.0","4","4"
"322","3124","74.0","4","4"
"343","3125","71.0","1","4"
"444","3126","365.0","1","4"
"434","3127","155.0","2","4"
"343","3128","113.0","1","4"
"444","3129","374.0","1","4"
"332","3130","80.0","3","4"
"443","3131","249.0","1","4"
"444","3132","232.0","1","4"
"333","3133","71.0","3","4"
"344","3134","69.0","1","4"
"111","3135","4.0","19","4"
"333","3136","51.0","3","4"
"344","3137","75.0","1","4"
"343","3138","61.0","1","4"
"134","3139","16.0","2","4"
"144","3140","4.0","1","4"
"434","3141","277.0","2","4"
"112","3142","4.0","6","4"
"244","3143","41.0","1","4"
"233","3144","31.0","2","4"
"333","3145","75.0","2","4"
"211","3146","18.0","16","4"
"111","3147","15.0","9","4"
"444","3148","219.0","1","4"
"434","3149","186.0","2","4"
"222","3150","33.0","4","4"
"343","3151","70.0","1","4"
"443","3152","183.0","1","4"
"133","3153","15.0","2","4"
"444","3154","236.0","1","4"
"211","3155","31.0","6","4"
"434","3156","254.0","2","4"
"134","3157","4.0","2","4"
"322","3158","52.0","4","4"
"444","3159","246.0","1","4"
"332","3160","81.0","2","4"
"443","3161","275.0","1","4"
"111","3162","1.0","20","4"
"343","3163","79.0","1","4"
"211","3164","30.0","6","4"
"333","3165","74.0","2","4"
"111","3166","17.0","7","4"
"434","3167","223.0","2","4"
"222","3168","32.0","5","4"
"211","3169","23.0","11","4"
"222","3170","25.0","4","4"
"344","3171","106.0","1","4"
"132","3172","5.0","3","4"
"443","3173","246.0","1","4"
"432","3174","178.0","2","4"
"434","3175","170.0","2","4"
"234","3176","39.0","2","4"
"343","3177","72.0","1","4"
"311","3178","54.0","11","4"
"132","3179","16.0","3","4"
"323","3180","141.0","5","4"
"211","3181","18.0","6","4"
"211","3182","22.0","21","4"
"122","3183","10.0","4","4"
"444","3184","368.0","1","4"
"444","3185","189.0","1","4"
"122","3186","16.0","5","4"
"444","3187","362.0","1","4"
"244","3188","19.0","1","4"
"333","3189","68.0","2","4"
"113","3190","15.0","6","4"
"222","3191","24.0","4","4"
"111","3192","17.0","17","4"
"231","3193","28.0","3","4"
"111","3194","2.0","23","4"
"333","3195","55.0","2","4"
"222","3196","34.0","5","4"
"111","3197","3.0","17","4"
"444","3198","366.0","1","4"
"244","3199","43.0","1","4"
"311","3200","73.0","6","4"
"122","3201","5.0","5","4"
"111","3202","4.0","31","4"
"333","3203","61.0","2","4"
"211","3204","47.0","9","4"
"122","3205","1.0","4","4"
"333","3206","76.0","3","4"
"234","3207","44.0","3","4"
"432","3208","256.0","2","4"
"333","3209","69.0","2","4"
"322","3210","135.0","4","4"
"444","3211","241.0","1","4"
"431","3212","227.0","2","4"
"111","3213","9.0","17","4"
"111","3214","9.0","18","4"
"111","3215","1.0","29","4"
"233","3216","37.0","3","4"
"242","3217","46.0","1","4"
"321","3218","85.0","5","4"
"211","3219","19.0","10","4"
"121","3220","3.0","5","4"
"111","3221","9.0","11","4"
"211","3222","19.0","21","4"
"422","3223","219.0","4","4"
"343","3224","78.0","1","4"
"433","3225","267.0","3","4"
"111","3226","9.0","9","4"
"443","3227","369.0","1","4"
"111","3228","15.0","8","4"
"244","3229","26.0","1","4"
"444","3230","262.0","1","4"
"111","3231","17.0","16","4"
"333","3232","91.0","2","4"
"412","3233","302.0","8","4"
"222","3234","26.0","5","4"
"444","3235","364.0","1","4"
"222","3236","46.0","4","4"
"211","3237","36.0","26","4"
"322","3238","52.0","4","4"
"243","3239","32.0","1","4"
"332","3240","52.0","3","4"
"311","3241","79.0","7","4"
"343","3242","53.0","1","4"
"444","3243","298.0","1","4"
"433","3244","172.0","2","4"
"234","3245","47.0","2","4"
"211","3246","29.0","8","4"
"112","3247","11.0","7","4"
"311","3248","87.0","18","4"
"111","3249","5.0","19","4"
"222","3250","25.0","4","4"
"222","3251","18.0","5","4"
"223","3252","45.0","5","4"
"241","3253","31.0","1","4"
"444","3254","373.0","1","4"
"344","3255","58.0","1","4"
"441","3256","372.0","1","4"
"322","3257","114.0","5","4"
"444","3258","215.0","1","4"
"444","3259","319.0","1","4"
"343","3260","65.0","1","4"
"122","3261","8.0","4","4"
"343","3262","97.0","1","4"
"232","3263","20.0","3","4"
"433","3264","185.0","2","4"
"111","3265","4.0","18","4"
"444","3266","294.0","1","4"
"432","3267","273.0","2","4"
"211","3268","31.0","11","4"
"223","3269","48.0","5","4"
"443","3270","260.0","1","4"
"312","3271","58.0","6","4"
"221","3272","33.0","5","4"
"344","3273","57.0","1","4"
"322","3274","68.0","5","4"
"111","3275","10.0","11","4"
"343","3276","60.0","1","4"
"334","3277","80.0","2","4"
"334","3278","74.0","2","4"
"111","3279","2.0","28","4"
"333","3280","100.0","2","4"
"433","3281","365.0","2","4"
"111","3282","10.0","19","4"
"244","3283","20.0","1","4"
"333","3284","123.0","2","4"
"144","3285","8.0","1","4"
"112","3286","4.0","8","4"
"211","3287","29.0","8","4"
"434","3288","282.0","2","4"
"344","3289","57.0","1","4"
"112","3290","1.0","12","4"
"443","3291","365.0","1","4"
"343","3292","89.0","1","4"
"142","3293","11.0","1","4"
"422","3294","163.0","5","4"
"343","3295","65.0","1","4"
"233","3296","23.0","3","4"
"433","3297","174.0","2","4"
"322","3298","103.0","4","4"
"332","3299","143.0","3","4"
"334","3300","99.0","2","4"
"212","3301","23.0","6","4"
"434","3302","192.0","2","4"
"133","3303","5.0","2","4"
"443","3304","361.0","1","4"
"111","3305","8.0","10","4"
"111","3306","14.0","22","4"
"323","3307","103.0","4","4"
"112","3308","3.0","13","4"
"111","3309","11.0","13","4"
"343","3310","96.0","1","4"
"443","3311","227.0","1","4"
"133","3312","16.0","2","4"
"232","3313","39.0","2","4"
"343","3314","51.0","1","4"
"334","3315","93.0","2","4"
"444","3316","157.0","1","4"
"243","3317","39.0","1","4"
"434","3318","184.0","3","4"
"122","3319","1.0","4","4"
"443","3320","228.0","1","4"
"334","3321","128.0","2","4"
"234","3322","40.0","2","4"
"211","3323","31.0","12","4"
"433","3324","197.0","3","4"
"111","3325","9.0","39","4"
"211","3326","37.0","7","4"
"322","3327","64.0","4","4"
"211","3328","43.0","17","4"
"244","3329","50.0","1","4"
"244","3330","43.0","1","4"
"344","3331","53.0","1","4"
"444","3332","187.0","1","4"
"443","3333","334.0","1","4"
"133","3334","4.0","3","4"
"134","3335","10.0","2","4"
"233","3336","24.0","2","4"
"144","3337","15.0","1","4"
"433","3338","366.0","2","4"
"323","3339","106.0","5","4"
"334","3340","60.0","3","4"
"223","3341","29.0","4","4"
"334","3342","141.0","3","4"
"222","3343","23.0","5","4"
"211","3344","22.0","7","4"
"332","3345","77.0","3","4"
"111","3346","5.0","10","4"
"311","3347","64.0","9","4"
"112","3348","12.0","6","4"
"234","3349","25.0","2","4"
"212","3350","31.0","7","4"
"343","3351","67.0","1","4"
"332","3352","67.0","3","4"
"434","3353","187.0","2","4"
"233","3354","38.0","2","4"
"133","3355","15.0","3","4"
"244","3356","35.0","1","4"
"432","3357","195.0","3","4"
"122","3358","2.0","5","4"
"113","3359","1.0","7","4"
"444","3360","367.0","1","4"
"344","3361","65.0","1","4"
"434","3362","299.0","3","4"
"223","3363","26.0","4","4"
"112","3364","8.0","6","4"
"124","3365","12.0","5","4"
"341","3366","116.0","1","4"
"243","3367","29.0","1","4"
"111","3368","4.0","16","4"
"111","3369","5.0","8","4"
"323","3370","82.0","4","4"
"222","3371","29.0","5","4"
"333","3372","64.0","2","4"
"112","3373","4.0","8","4"
"211","3374","23.0","14","4"
"444","3375","290.0","1","4"
"244","3376","36.0","1","4"
"113","3377","9.0","6","4"
"233","3378","24.0","2","4"
"443","3379","277.0","1","4"
"212","3380","50.0","7","4"
"411","3381","156.0","11","4"
"344","3382","61.0","1","4"
"111","3383","12.0","26","4"
"222","3384","21.0","4","4"
"444","3385","371.0","1","4"
"333","3386","116.0","3","4"
"311","3387","80.0","19","4"
"112","3388","4.0","7","4"
"233","3389","26.0","3","4"
"111","3390","5.0","21","4"
"344","3391","53.0","1","4"
"123","3392","1.0","5","4"
"332","3393","55.0","2","4"
"244","3394","26.0","1","4"
"121","3395","9.0","5","4"
"331","3396","52.0","3","4"
"111","3397","13.0","10","4"
"432","3398","212.0","3","4"
"211","3399","22.0","19","4"
"443","3400","236.0","1","4"
"333","3401","139.0","3","4"
"112","3402","4.0","7","4"
"332","3403","57.0","3","4"
"322","3404","123.0","4","4"
"334","3405","109.0","2","4"
"244","3406","30.0","1","4"
"111","3407","1.0","9","4"
"423","3408","185.0","5","4"
"134","3409","9.0","2","4"
"433","3410","239.0","2","4"
"344","3411","87.0","1","4"
"233","3412","39.0","3","4"
"344","3413","116.0","1","4"
"444","3414","187.0","1","4"
"444","3415","227.0","1","4"
"111","3416","8.0","10","4"
"443","3417","189.0","1","4"
"133","3418","4.0","2","4"
"232","3419","39.0","3","4"
"134","3420","3.0","2","4"
"444","3421","267.0","1","4"
"343","3422","78.0","1","4"
"111","3423","4.0","8","4"
"432","3424","255.0","2","4"
"343","3425","61.0","1","4"
"111","3426","13.0","8","4"
"321","3427","78.0","5","4"
"111","3428","17.0","11","4"
"231","3429","30.0","2","4"
"111","3430","3.0","7","4"
"144","3431","5.0","1","4"
"112","3432","7.0","6","4"
"444","3433","219.0","1","4"
"112","3434","11.0","6","4"
"444","3435","372.0","1","4"
"212","3436","30.0","9","4"
"432","3437","288.0","3","4"
"414","3438","150.0","6","4"
"233","3439","23.0","2","4"
"111","3440","1.0","11","4"
"322","3441","73.0","4","4"
"232","3442","46.0","2","4"
"122","3443","5.0","4","4"
"312","3444","51.0","7","4"
"134","3445","17.0","2","4"
"244","3446","30.0","1","4"
"123","3447","8.0","4","4"
"231","3448","29.0","3","4"
"111","3449","3.0","27","4"
"232","3450","41.0","2","4"
"122","3451","11.0","4","4"
"244","3452","31.0","1","4"
"234","3453","45.0","3","4"
"333","3454","61.0","3","4"
"434","3455","185.0","2","4"
"312","3456","79.0","7","4"
"332","3457","111.0","2","4"
"344","3458","64.0","1","4"
"133","3459","12.0","2","4"
"332","3460","86.0","3","4"
"122","3461","16.0","4","4"
"433","3462","246.0","3","4"
"332","3463","78.0","2","4"
"244","3464","30.0","1","4"
"343","3465","138.0","1","4"
"222","3466","27.0","4","4"
"122","3467","3.0","5","4"
"221","3468","32.0","4","4"
"132","3469","9.0","3","4"
"333","3470","113.0","3","4"
"443","3471","157.0","1","4"
"332","3472","85.0","3","4"
"312","3473","115.0","6","4"
"111","3474","3.0","11","4"
"311","3475","96.0","6","4"
"444","3476","194.0","1","4"
"243","3477","28.0","1","4"
"333","3478","129.0","2","4"
"212","3479","28.0","6","4"
"332","3480","82.0","3","4"
"221","3481","30.0","5","4"
"444","3482","266.0","1","4"
"311","3483","74.0","12","4"
"423","3484","314.0","5","0"
"112","3485","9.0","11","0"
"332","3486","59.0","3","4"
"344","3487","143.0","1","4"
"111","3488","12.0","22","0"
"211","3489","28.0","13","0"
"343","3490","114.0","1","4"
"111","3491","9.0","14","0"
"222","3492","18.0","4","0"
"222","3493","18.0","5","0"
"232","3494","36.0","3","0"
"233","3495","36.0","2","0"
"344","3496","78.0","1","4"
"234","3497","22.0","3","0"
"234","3498","25.0","2","0"
"231","3499","33.0","2","0"
"332","3500","109.0","3","4"
"231","3501","35.0","2","0"
"312","3502","123.0","6","4"
"111","3503","7.0","6","0"
"221","3504","28.0","4","0"
"111","3505","4.0","8","0"
"111","3506","3.0","10","0"
"221","3507","50.0","4","0"
"434","3508","318.0","2","0"
"212","3509","22.0","6","0"
"112","3510","9.0","7","0"
"112","3511","2.0","9","0"
"232","3512","18.0","2","0"
"121","3513","10.0","4","0"
"444","3514","262.0","1","0"
"432","3515","159.0","2","0"
"211","3516","33.0","7","0"
"212","3517","29.0","8","0"
"444","3518","165.0","1","0"
"244","3519","47.0","1","0"
"112","3520","6.0","10","0"
"122","3521","8.0","5","0"
"444","3522","288.0","1","0"
"444","3523","318.0","1","0"
"133","3524","3.0","3","0"
"443","3525","233.0","1","0"
"344","3526","119.0","1","4"
"443","3527","162.0","1","0"
"443","3528","185.0","1","0"
"244","3529","50.0","1","0"
"412","3530","152.0","7","0"
"444","3531","335.0","1","0"
"121","3532","5.0","5","0"
"111","3533","16.0","7","0"
"333","3534","107.0","2","4"
"112","3535","16.0","7","0"
"443","3536","276.0","1","0"
"111","3537","16.0","15","0"
"443","3538","247.0","1","0"
"443","3539","239.0","1","0"
"132","3540","1.0","2","0"
"332","3541","106.0","3","4"
"211","3542","23.0","6","0"
"344","3543","52.0","1","0"
"422","3544","195.0","4","0"
